,m/z,I,S/N,em,error,C,H,Class
1389,381.18602999999996,2706364,16.3,381.1860036249,2.6375099935194157e-05,27,25,O2
1391,381.24352000000005,2870726,17.4,381.24351850249997,1.4975000794947846e-06,25,33,O3
1394,381.30095,2949841,18.0,381.3010333801,8.338010002262308e-05,23,41,O4
1395,381.37394,18519006,125.0,381.3738043977,0.00013560230001985474,25,49,O2
1398,382.1448,3919470,24.6,382.14486708789997,6.708789999265719e-05,25,20,O3N1
1400,382.18129,2662517,16.0,382.1812525967,3.740329998436209e-05,26,24,O2N1
1401,382.33267,2712209,16.3,382.3326678607,2.1393000224634307e-06,23,44,O3N1
1407,383.16515,3221292,19.8,383.1652681805,0.00011818050001011215,26,23,O3
1410,383.20166,2844979,17.2,383.2016536893,6.310700030098815e-06,27,27,O2
1414,383.31658999999996,7171401,47.0,383.31668344450003,9.344450006665284e-05,23,43,O4
1415,383.35327,2727503,16.4,383.35306895329995,0.00020104670005594016,24,47,O3
1419,384.16035,3901926,24.5,384.1605171523,0.00016715229997998904,25,22,O3N1
1420,384.17575,16123369,108.5,384.1757732923,2.3292299999866373e-05,29,22,N1
1426,385.15974,3005088,18.3,385.1597888761,4.8876099981498555e-05,29,21,O1
1430,385.18086,3325860,20.5,385.1809182449,5.824490000350124e-05,26,25,O3
1432,385.21687000000003,3071403,18.8,385.2173037537,0.00043375369995146684,27,29,O2
1434,385.25392999999997,4103346,25.9,385.25368926249996,0.00024073750000752625,28,33,O1
1437,385.33231,5083328,32.6,385.33233350890004,2.3508900028446078e-05,23,45,O4
1438,386.15517,4341081,27.5,386.15503784789996,0.00013215210003636457,28,20,O1N1
1440,386.17621,3509341,21.8,386.1761672167,4.278330004581221e-05,25,24,O3N1
1441,386.19142999999997,12658528,84.7,386.1914233567,6.64329996880042e-06,29,24,N1
1442,386.2125,3435364,21.3,386.21255272549996,5.272549998380782e-05,26,28,O2N1
1443,386.24893,2708331,16.3,386.24893823429994,8.234299968989944e-06,27,32,O1N1
1452,388.13396,2849482,17.1,388.1343024035,0.00034240349998526654,27,18,O2N1
1453,388.15542999999997,2813389,16.9,388.1554317723,1.7723000382829923e-06,24,22,O4N1
1454,388.17071,4217040,26.5,388.17068791229997,2.2087700017436873e-05,28,22,O1N1
1455,388.1919,3302100,20.2,388.1918172811,8.271889998923143e-05,25,26,O3N1
1457,388.20724,7608535,49.6,388.2070734211,0.0001665789000071527,29,26,N1
1458,388.22835,10144987,66.9,388.22820278989997,0.00014721010001039758,26,30,O2N1
1460,389.30622999999997,9755043,64.3,389.3061187601,0.00011123989997940953,25,41,O3
1463,390.15005,3832384,23.8,390.1499524679,9.753210002827473e-05,27,20,O2N1
1464,390.18641,6216263,40.1,390.1863379767,7.202330004929536e-05,28,24,O1N1
1465,390.20754,2699851,16.1,390.20746734549994,7.265450005888852e-05,25,28,O3N1
1467,390.2226,5173838,33.0,390.22272348549996,0.00012348549995522262,29,28,N1
1472,391.32164,14701337,98.0,391.3217688245,0.00012882449999551682,25,43,O3
1473,391.35818,3028768,18.4,391.3581543333,2.5666700025794853e-05,26,47,O2
1476,392.16567000000003,3881141,24.2,392.1656025323,6.746770003474012e-05,27,22,O2N1
1477,392.20198,4618684,29.2,392.2019880411,8.041099988531641e-06,28,26,O1N1
1479,392.25948,3170247,19.3,392.2595029187,2.2918699983165425e-05,26,34,O2N1
1483,393.14947,4051051,25.3,393.1496181161,0.00014811609997877895,27,21,O3
1486,393.25919,6124672,39.5,393.2587746425,0.0004153575000032106,30,33,
1488,393.37372999999997,3164053,19.3,393.3738043977,7.439770001838042e-05,26,49,O2
1490,394.14498,3700515,22.9,394.14486708789997,0.00011291210000763385,26,20,O3N1
1492,394.18127000000004,4017962,25.1,394.1812525967,1.740330003485724e-05,27,24,O2N1
1494,394.27526,22170938,149.0,394.2751529831,0.00010701690001724273,26,36,O2N1
1502,395.25928999999996,2824176,16.8,395.2591685669,0.00012143309999146368,26,35,O3
1503,395.2749,4656115,29.3,395.2744247069,0.0004752931000098215,30,35,
1505,395.31647999999996,3588091,22.0,395.31668344450003,0.00020344450007314663,24,43,O4
1506,395.38954,19084808,127.1,395.3894544621,8.553790001997186e-05,26,51,O2
1510,396.21803,25605792,171.3,396.2180320299,2.0298999743317836e-06,24,30,O4N1
1511,396.34839,5230777,33.1,396.3483179251,7.207490000382677e-05,24,46,O3N1
1520,397.2749,4089442,25.4,397.2748186313,8.136870002317664e-05,26,37,O3
1522,397.33242,7237485,46.8,397.33233350890004,8.649109997804771e-05,24,45,O4
1525,398.19156,9185290,60.0,398.1914233567,0.00013664329998164249,30,24,N1
1530,399.26927,5975247,38.2,399.26933932689997,6.932689996119734e-05,29,35,O1
1534,399.34807,8322269,54.1,399.3479835733,8.642670002245723e-05,24,47,O4
1535,400.17086,3898739,24.1,400.17068791229997,0.0001720877000366272,29,22,O1N1
1536,400.19167999999996,2888567,17.3,400.1918172811,0.00013728110002375615,26,26,O3N1
1537,400.20695,6333306,40.6,400.2070734211,0.00012342109999963213,30,26,N1
1544,402.14982000000003,2782938,16.5,402.1499524679,0.00013246789995946529,28,20,O2N1
1545,402.17104,2756062,16.4,402.1710818367,4.183670000657003e-05,25,24,O4N1
1546,402.18602999999996,3429601,20.9,402.1863379767,0.0003079767000144784,29,24,O1N1
1547,402.20738,4265189,26.6,402.20746734549994,8.734549993505425e-05,26,28,O3N1
1548,402.22281,3929576,24.3,402.22272348549996,8.651450002616912e-05,30,28,N1
1549,402.24392,56576748,381.3,402.2438528543,6.7145700029414e-05,27,32,O2N1
1554,403.28551,3554216,21.8,403.2853833157,0.00012668429997120256,25,39,O4
1556,403.32176,10398638,68.2,403.3217688245,8.824500014270598e-06,26,43,O3
1560,404.16564,3113543,18.6,404.1656025323,3.7467699996796e-05,28,22,O2N1
1561,404.20202,3937357,24.2,404.2019880411,3.1958900024164905e-05,29,26,O1N1
1562,404.23856,3425364,20.7,404.23837354989996,0.00018645010004547657,30,30,N1
1567,405.30096000000003,2793747,16.5,405.3010333801,7.338009999102724e-05,25,41,O4
1568,405.33738999999997,13405466,87.9,405.3374188889,2.8888900033052778e-05,26,45,O3
1571,406.18131,3738033,22.9,406.1812525967,5.7403299990710366e-05,28,24,O2N1
1573,406.27519,5097922,32.0,406.2751529831,3.701690002344549e-05,27,36,O2N1
1582,408.16056000000003,3412244,20.7,408.1605171523,4.284770005824612e-05,27,22,O3N1
1584,408.19681,2925595,17.4,408.1969026611,9.266109998407046e-05,28,26,O2N1
1586,408.29077,28655404,190.6,408.2908030475,3.3047499982785666e-05,27,38,O2N1
1593,409.27488,3225563,19.4,409.2748186313,6.136870001682837e-05,27,37,O3
1595,409.33245,3830758,23.5,409.33233350890004,0.00011649109995914841,25,45,O4
1596,409.40506,9672691,62.8,409.4051045265,4.4526500005304115e-05,27,53,O2
1603,411.2901,3614019,22.0,411.2904686957,0.00036869569998998486,27,39,O3
1605,411.34797000000003,8308045,53.6,411.3479835733,1.357329995244072e-05,25,47,O4
1608,412.19174,2797539,16.5,412.1918172811,7.728110000471133e-05,27,26,O3N1
1609,412.20709,5361638,33.8,412.2070734211,1.657889998796236e-05,31,26,N1
1616,413.36368999999996,9533107,61.9,413.3636336377,5.63622999720792e-05,25,49,O4
1620,415.26431,27786244,183.3,415.2642539469,5.605310002465558e-05,29,35,O2
1624,416.16555,3298980,19.7,416.1656025323,5.253230000334952e-05,29,22,O2N1
1625,416.22303999999997,3318446,19.9,416.22311740989994,7.740989997273573e-05,27,30,O3N1
1626,416.25944,11284660,73.1,416.2595029187,6.291869999586197e-05,28,34,O2N1
1627,416.31714,3038399,18.0,416.3170177963,0.00012220370001614356,26,42,O3N1
1631,417.3009,4960621,30.8,417.3010333801,0.00013338010001007206,26,41,O4
1632,417.33732000000003,13276531,86.4,417.3374188889,9.88888999700066e-05,27,45,O3
1635,418.18099,2697224,15.7,418.1812525967,0.00026259669999717516,29,24,O2N1
1639,419.35303999999996,10154710,65.5,419.35306895329995,2.8953299988643266e-05,27,47,O3
1642,420.19675,2962539,17.5,420.1969026611,0.00015266110000311528,29,26,O2N1
1643,420.29078,10233723,66.1,420.2908030475,2.304750000803324e-05,28,38,O2N1
1653,422.17625,4178119,25.6,422.1761672167,8.278330000166534e-05,28,24,O3N1
1655,422.30638,45783264,303.6,422.3064531119,7.311190000791612e-05,28,40,O2N1
1660,423.29053,5353867,33.5,423.2904686957,6.130430000439446e-05,28,39,O3
1663,423.34790999999996,4192789,25.7,423.3479835733,7.357330002832896e-05,26,47,O4
1664,423.4208,10205602,65.4,423.4207545909,4.54090999824075e-05,28,55,O2
1671,425.30598,8519405,54.2,425.3061187601,0.00013876010001467876,28,41,O3
1674,425.36355999999995,12571383,81.0,425.3636336377,7.363770004076287e-05,26,49,O4
1682,427.32162999999997,3015759,17.7,427.3217688245,0.00013882450002711266,28,43,O3
1685,427.3793,8220761,52.2,427.3792837021,1.6297900003792165e-05,26,51,O4
1688,428.25954,2775795,16.1,428.2595029187,3.7081300035879394e-05,29,34,O2N1
1695,429.27994,3530150,21.1,429.2799040113,3.59887000058734e-05,30,37,O2
1701,430.27502999999996,13558356,87.6,430.2751529831,0.0001229831000273407,29,36,O2N1
1702,430.29619,2691672,15.5,430.2962823519,9.235189997980342e-05,26,40,O4N1
1703,430.33245999999997,2688862,15.5,430.3326678607,0.00020786070001577173,27,44,O3N1
1707,431.35310999999996,10853137,69.6,431.35306895329995,4.104670000515398e-05,28,47,O3
1712,433.36879000000005,6367346,39.9,433.36871901769996,7.098230008750761e-05,28,49,O3
1714,434.30639,18913558,122.1,434.3064531119,6.311189997632027e-05,29,40,O2N1
1717,435.29040999999995,3875779,23.2,435.2904686957,5.8695700033695175e-05,29,39,O3
1720,436.1919,4512353,27.4,436.1918172811,8.271889998923143e-05,29,26,O3N1
1723,436.32198,76739192,502.3,436.3221031763,0.000123176300007799,29,42,O2N1
1728,437.30598,8074020,50.8,437.3061187601,0.00013876010001467876,29,41,O3
1731,437.36339000000004,4569902,27.8,437.3636336377,0.00024363769995261464,27,49,O4
1732,437.43633,7307579,45.8,437.4364046553,7.465530001127263e-05,29,57,O2
1738,439.28522999999996,3858047,23.1,439.2853833157,0.00015331570006082984,28,39,O4
1740,439.32167999999996,10541190,67.0,439.3217688245,8.882450003966369e-05,29,43,O3
1743,439.37915999999996,13917328,89.2,439.3792837021,0.00012370210004064575,27,51,O4
1746,440.31665999999996,2697013,15.4,440.3170177963,0.00035779630002252816,28,42,O3N1
1754,441.39485999999994,6083570,37.7,441.3949337665,7.376650006563068e-05,27,53,O4
1756,442.27499000000006,3718029,22.1,442.2751529831,0.0001629830999263504,30,36,O2N1
1764,444.2907,21692400,140.3,444.2908030475,0.00010304749997658291,30,38,O2N1
1772,445.36852999999996,8040622,50.1,445.36871901769996,0.00018901769999501994,29,49,O3
1773,446.30612,2692435,15.3,446.3064531119,0.00033311189997675683,30,40,O2N1
1776,447.29044000000005,3100161,17.9,447.2904686957,2.8695699938907637e-05,30,39,O3
1777,447.38447,4157970,24.8,447.38436908209997,0.0001009179000561744,29,51,O3
1779,448.32195,52959928,343.0,448.3221031763,0.0001531762999888997,30,42,O2N1
1783,449.30602999999996,9217894,57.8,449.3061187601,8.876010002722978e-05,30,41,O3
1787,450.20735999999994,4304390,25.8,450.20746734549994,0.00010734549999824594,30,28,O3N1
1792,450.33758,102276128,664.5,450.3377532407,0.00017324070000768188,30,44,O2N1
1797,451.32165,17263820,110.3,451.3217688245,0.00011882450002076439,30,43,O3
1800,451.37917000000004,2671830,15.1,451.3792837021,0.00011370209995220648,28,51,O4
1801,451.452,7888099,49.1,451.4520547197,5.4719700017358264e-05,30,59,O2
1804,452.33223,80878976,525.0,452.3322739363,4.393630001686688e-05,33,42,N1
1808,453.30096,4401196,26.4,453.3010333801,7.338010004787066e-05,29,41,O4
1811,453.33717,11232818,70.9,453.3374188889,0.00024888889998919694,30,45,O3
1814,453.3948,10254908,64.6,453.3949337665,0.00013376650002783208,28,53,O4
1817,454.33257000000003,2872036,16.4,454.3326678607,9.786069995243452e-05,29,44,O3N1
1821,455.31667000000004,3494804,20.5,455.31668344450003,1.3444499984416325e-05,29,43,O4
1825,455.41047000000003,15198116,96.8,455.4105838309,0.0001138308999770743,28,55,O4
1826,456.29065999999995,8233026,50.6,456.2908030475,0.00014304750004612288,31,38,O2N1
1837,458.30629000000005,32559532,206.9,458.3064531119,0.00016311189995121822,31,40,O2N1
1841,459.32669000000004,29504100,187.3,459.3268542045,0.00016420449998122422,32,43,O2
1842,459.3842,5349486,32.1,459.38436908209997,0.00016908209994426215,30,51,O3
1844,460.32187999999996,6809879,41.5,460.3221031763,0.00022317630003954037,31,42,O2N1
1847,461.30611,4279753,25.2,461.3061187601,8.76010000183669e-06,31,41,O3
1850,461.40012,3042010,17.3,461.4000191465,0.0001008535000437405,30,53,O3
1851,462.33755,101172352,647.7,462.3377532407,0.00020324069998878258,31,44,O2N1
1854,463.32159,16463158,103.5,463.3217688245,0.0001788244999829658,31,43,O3
1859,464.22294000000005,3818970,22.3,464.22311740989994,0.00017740989989079026,31,30,O3N1
1860,464.31707,2706924,15.1,464.3170177963,5.220370002234631e-05,30,42,O3N1
1864,464.3532,100001264,640.2,464.3534033051,0.0002033051000012165,31,46,O2N1
1869,465.33720999999997,24278694,153.7,465.3374188889,0.00020888890003334382,31,45,O3
1872,465.46725,4032190,23.6,465.4677047841,0.0004547841000430708,31,61,O2
1874,466.33227999999997,3036508,17.2,466.3326678607,0.00038786070001606276,30,44,O3N1
1879,467.31639,7670800,47.0,467.31668344450003,0.00029344450001644873,30,43,O4
1882,467.35295999999994,9706519,60.1,467.35306895329995,0.00010895330001403636,31,47,O3
1885,467.41019000000006,2827041,15.9,467.4105838309,0.0003938308999522633,29,55,O4
1891,469.33177,3122051,17.4,469.33233350890004,0.0005635089000293192,30,45,O4
1895,469.42580999999996,3776404,21.5,469.4262338953,0.0004238953000594847,29,57,O4
1897,470.30615,29239864,181.9,470.3064531119,0.00030311189999565613,32,40,O2N1
1906,472.32176,105425840,661.6,472.3221031763,0.0003431763000207866,32,42,O2N1
1911,473.3057,19614820,121.3,473.3061187601,0.00041876009998986774,32,41,O3
1914,473.39963,4486262,26.0,473.4000191465,0.00038914649996968365,31,53,O3
1918,474.33744,11738405,71.7,474.3377532407,0.00031324069999527637,32,44,O2N1
1921,475.3215,19881438,122.9,475.3217688245,0.0002688244999831113,32,43,O3
1924,476.22278,2864007,15.8,476.22311740989994,0.00033740989994157644,32,30,O3N1
1925,476.31695999999994,3085464,17.2,476.3170177963,5.77963000409909e-05,31,42,O3N1
1927,476.35310999999996,143044256,898.5,476.3534033051,0.0002933051000582054,32,46,O2N1
1929,477.33705999999995,29474648,183.3,477.3374188889,0.00035888890005253415,32,45,O3
1932,478.23841,3221507,18.0,478.23876747429995,0.0003574742999603586,32,32,O3N1
1933,478.33242,6496276,38.7,478.3326678607,0.00024786069997162485,31,44,O3N1
1937,478.36872,112160792,704.0,478.36905336949997,0.00033336949996964904,32,48,O2N1
1940,479.31639,5749967,34.0,479.31668344450003,0.00029344450001644873,31,43,O4
1941,479.35277,29229270,181.8,479.35306895329995,0.0002989532999322364,32,47,O3
1945,479.41029000000003,5415136,31.9,479.4105838309,0.00029383089997736533,30,55,O4
1946,479.48309000000006,5148910,30.2,479.48335484849997,0.000264848499909931,32,63,O2
1947,480.29035999999996,3276423,18.4,480.2908030475,0.00044304750002766013,33,38,O2N1
1948,480.34817999999996,3098002,17.3,480.3483179251,0.0001379251000344084,31,46,O3N1
1953,480.4421,2713764,14.8,480.44221831149997,0.00011831149998897672,30,58,O3N1
1958,481.33192,11016782,65.7,481.33233350890004,0.00041350890001012885,31,45,O4
1960,481.36845999999997,10472021,62.4,481.36871901769996,0.0002590176999888172,32,49,O3
1963,481.42592,41456224,253.4,481.4262338953,0.0003138952999961475,30,57,O4
1972,483.34750999999994,4255695,24.0,483.3479835733,0.0004735733000416076,31,47,O4
1975,483.44149000000004,35103712,214.3,483.4418839597,0.0003939596999771311,30,59,O4
1977,484.32165,67064968,411.4,484.3221031763,0.0004531763000272804,33,42,O2N1
1981,485.30580999999995,3471687,19.2,485.3061187601,0.00030876010004021737,33,41,O3
1986,485.39955,2785113,15.0,485.4000191465,0.00046914649999507674,32,53,O3
1989,486.30093,3993095,22.4,486.3013677319,0.0004377318999786439,32,40,O3N1
1991,486.33741,221869584,1366.0,486.3377532407,0.0003432407000332205,33,44,O2N1
2000,487.4153,4233951,23.9,487.4156692109,0.0003692108999757693,32,55,O3
2007,488.35312999999996,17094550,103.2,488.3534033051,0.00027330510005185715,33,46,O2N1
2019,490.36885,156236064,961.3,490.36905336949997,0.00020336949995680698,33,48,O2N1
2024,491.31660999999997,3526616,19.5,491.31668344450003,7.344450006030456e-05,32,43,O4
2025,491.3528,41859552,255.9,491.35306895329995,0.0002689532999511357,33,47,O3
2028,492.2906,3232407,17.7,492.2908030475,0.00020304750000832428,34,38,O2N1
2029,492.34819000000005,9065122,53.7,492.3483179251,0.00012792509994596912,32,46,O3N1
2033,492.38453,91273896,560.6,492.3847034339,0.00017343389998814018,33,50,O2N1
2036,493.33205999999996,12802916,76.7,493.33233350890004,0.0002735089000793778,32,45,O4
2038,493.36849000000007,29719402,181.1,493.36871901769996,0.00022901769989402965,33,49,O3
2042,493.49887,3388293,18.7,493.4990049129,0.00013491289996636624,33,65,O2
2044,494.30627000000004,8714276,51.5,494.3064531119,0.0001831118999575665,34,40,O2N1
2045,494.32760999999994,4250665,24.0,494.3275824807,2.7519299919731566e-05,31,44,O4N1
2055,495.34785,15633650,92.2,495.3479835733,0.00013357329999053036,32,47,O4
2058,495.38409,9444602,54.8,495.38436908209997,0.00027908209995075595,33,51,O3
2061,495.44163,9774341,56.8,495.4418839597,0.00025395970004638,31,59,O4
2064,496.32197,24313268,144.6,496.3221031763,0.00013317629998255143,34,42,O2N1
2065,496.34310999999997,4514232,25.1,496.3432325451,0.00012254510005504926,31,46,O4N1
2076,497.36334000000005,4155011,22.9,497.3636336377,0.0002936376999400636,32,49,O4
2077,497.37854000000004,3478150,18.8,497.37888977769995,0.00034977769990973684,36,49,O1
2080,497.45732000000004,13837974,81.3,497.4575340241,0.00021402409998927396,31,61,O4
2082,498.33757,368738112,2223.1,498.3377532407,0.0001832406999824343,34,44,O2N1
2091,500.31695,6062291,34.4,500.3170177963,6.779629995889991e-05,33,42,O3N1
2095,500.35326,298156256,1797.2,500.3534033051,0.0001433051000390151,34,46,O2N1
2100,501.33714000000003,14950816,88.0,501.3374188889,0.00027888889997029764,34,45,O3
2105,502.33248,3716202,20.2,502.3326678607,0.00018786070000942345,33,44,O3N1
2109,502.36895999999996,17533552,103.6,502.36905336949997,9.33695000071566e-05,34,48,O2N1
2115,503.35297,22192952,131.8,503.35306895329995,9.89532999255971e-05,34,47,O3
2122,504.34817999999996,6766595,38.7,504.3483179251,0.0001379251000344084,33,46,O3N1
2124,504.3845,108217352,650.9,504.3847034339,0.00020343389996924088,34,50,O2N1
2126,505.33205999999996,4433611,24.6,505.33233350890004,0.0002735089000793778,33,45,O4
2128,505.36852000000005,25691346,152.9,505.36871901769996,0.00019901769991292895,34,49,O3
2132,505.42571,2866398,15.1,505.4262338953,0.0005238953000343827,32,57,O4
2134,506.30643,4185490,23.1,506.3064531119,2.3111900020467147e-05,35,40,O2N1
2135,506.36391,7742878,44.5,506.36396798949994,5.7989499964605784e-05,33,48,O3N1
2139,506.40024000000005,57279908,343.5,506.4003534983,0.00011349829992468585,34,52,O2N1
2144,507.34789000000006,11345512,66.3,507.3479835733,9.35732999209904e-05,33,47,O4
2145,507.38417000000004,20037232,118.7,507.38436908209997,0.00019908209992536285,34,51,O3
2149,507.44170999999994,31131260,185.7,507.4418839597,0.00017395970007783035,32,59,O4
2150,507.51443,2749066,14.4,507.5146549773,0.00022497729997894567,34,67,O2
2152,508.32192000000003,12832560,75.3,508.3221031763,0.0001831762999700004,35,42,O2N1
2153,508.34305,5767989,32.6,508.3432325451,0.00018254510001725066,32,46,O4N1
2164,509.36350999999996,11398151,65.1,509.3636336377,0.00012363770002821184,33,49,O4
2165,509.39993,6077455,33.7,509.4000191465,8.914649998814639e-05,34,53,O3
2168,509.45742,106039320,623.6,509.4575340241,0.00011402410001437602,32,61,O4
2170,510.26424000000003,6412482,35.7,510.2649822231,0.0007422230999623025,33,36,O4N1
2171,510.33762,42797264,250.4,510.3377532407,0.00013324069999498533,35,44,O2N1
2172,510.35887,3712725,19.8,510.3588826095,1.2609499947302538e-05,32,48,O4N1
2179,511.32212000000004,3142045,16.4,511.3217688245,0.0003511755000431549,35,43,O3
2184,511.37933,3611561,19.2,511.3792837021,4.6297899984892865e-05,33,51,O4
2186,511.47307,90851776,534.0,511.4731840885,0.0001140884999699665,32,63,O4
2187,512.35331,592284288,3493.0,512.3534033051001,9.330510010840953e-05,35,46,O2N1
2197,514.3688900000001,285183008,1680.8,514.3690533695001,0.00016336950000095385,35,48,O2N1
2201,515.35295,14740712,84.8,515.3530689533001,0.00011895330010247562,35,47,O3
2208,516.34842,4031930,21.6,516.3483179251001,0.00010207489992808405,34,46,O3N1
2213,516.38442,16440769,94.9,516.3847034339001,0.0002834339001083208,35,50,O2N1
2215,517.33203,3843210,20.5,517.3323335089001,0.0003035089000604785,34,45,O4
2218,517.3686299999999,14628497,84.2,517.3687190177001,8.901770013380883e-05,35,49,O3
2221,518.3639099999999,5009252,27.4,518.3639679895,5.798950007829262e-05,34,48,O3N1
2223,518.40023,55078764,322.9,518.4003534983001,0.00012349830012681196,35,52,O2N1
2224,519.3478700000001,3321398,17.4,519.3479835733,0.00011357329992733867,34,47,O4
2225,519.38425,15775805,90.9,519.3843690821001,0.00011908210012734344,35,51,O3
2229,520.32192,11092229,63.3,520.3221031763001,0.00018317630008368724,36,42,O2N1
2230,520.3428,3031306,15.7,520.3432325451001,0.0004325451001250258,33,46,O4N1
2231,520.37946,5049618,27.6,520.3796180539,0.00015805390000878106,34,50,O3N1
2235,520.41584,29110554,169.6,520.4160035627001,0.000163562700095099,35,54,O2N1
2237,521.3634400000001,8981988,50.9,521.3636336377,0.00019363769990832225,34,49,O4
2239,521.39983,10188268,58.0,521.4000191465001,0.0001891465001335746,35,53,O3
2242,521.45737,7617016,42.8,521.4575340241,0.0001640241000586684,33,61,O4
2245,522.3375,35971764,210.1,522.3377532407001,0.0002532407000899184,36,44,O2N1
2246,522.35855,6013626,33.3,522.3588826095,0.0003326094999920315,33,48,O4N1
2255,523.37905,7664533,43.1,523.3792837021,0.00023370209999029612,34,51,O4
2258,523.41507,3170077,16.6,523.4156692109001,0.0005992109000771961,35,55,O3
2260,523.47297,28242858,164.5,523.4731840885,0.00021408850000170787,33,63,O4
2262,524.35317,45175912,257.5,524.3534033051001,0.00023330510009600403,36,46,O2N1
2263,524.37417,3586668,18.5,524.3745326739,0.0003626738999855661,33,50,O4N1
2269,525.33703,5118781,27.3,525.3374188889001,0.00038888890003363485,36,45,O3
2275,525.4887,15887709,89.2,525.4888341529,0.0001341529000455921,33,65,O4
2276,526.36882,440636960,2529.8,526.3690533695001,0.00023336950005159451,36,48,O2N1
2282,527.44664,7399176,40.4,527.4469693397001,0.0003293397001016274,35,59,O3
2283,528.3480900000001,125753296,720.5,528.3483179251001,0.0002279251000345539,35,46,O3N1
2285,528.38442,186882000,1071.7,528.3847034339001,0.0002834339001083208,36,50,O2N1
2287,529.33235,3658917,18.9,529.3323335089001,1.649109992740705e-05,35,45,O4
2289,529.3683599999999,15573164,87.4,529.3687190177001,0.0003590177001342454,36,49,O3
2292,529.46236,23988416,135.7,529.4626194041001,0.00025940410012026405,35,61,O3
2294,530.32709,2985343,15.0,530.3275824807001,0.0004924807001316367,34,44,O4N1
2295,530.36395,4252040,22.3,530.3639679895001,1.7989500065596076e-05,35,48,O3N1
2299,530.4001900000001,13358479,74.6,530.4003534983001,0.00016349830002582166,36,52,O2N1
2302,531.34772,2991712,15.1,531.3479835733,0.0002635733000033724,35,47,O4
2304,531.38413,10914408,60.6,531.3843690821001,0.00023908210005174624,36,51,O3
2308,532.34335,2773309,13.8,532.3432325451001,0.00011745489985059976,34,46,O4N1
2309,532.37923,3676485,19.0,532.3796180539001,0.0003880539001102079,35,50,O3N1
2311,532.4158,35507020,201.9,532.4160035627001,0.00020356270010779554,36,54,O2N1
2314,533.36276,2796063,14.0,533.3636336377,0.0008736377000104767,35,49,O4
