m/z,I,S/N,em,dbe,error,C,H,Class
296.18692,1198092,6.8,296.1867319,4,0.000188099,16,26,O4N1
298.20246,2345309,15.7,298.202382,3,7.80E-05,16,28,O4N1
306.17112,1183925,6.6,306.1710818,6,3.82E-05,17,24,O4N1
310.20257,2350089,15.5,310.202382,4,0.000188035,17,28,O4N1
312.125,1188431,6.6,312.1241316,10,0.000868357,18,18,O4N1
312.21816,3465689,24,312.218032,3,0.00012797,17,30,O4N1
316.15561,1138308,6.2,316.1554318,8,0.000178228,18,22,O4N1
324.21823,2603124,17.1,324.218032,4,0.00019797,18,30,O4N1
326.13989,1244808,6.9,326.1397817,10,0.000108292,19,20,O4N1
326.23373,6754454,48.4,326.2336821,3,4.79E-05,18,32,O4N1
328.15542,1258427,7,328.1554318,9,1.18E-05,19,22,O4N1
330.17126,1709058,10.3,330.1710818,8,0.000178163,19,24,O4N1
332.18707,1224733,6.7,332.1867319,7,0.000338099,19,26,O4N1
334.20258,1385803,7.9,334.202382,6,0.000198034,19,28,O4N1
336.21787,1342154,7.5,336.218032,5,0.00016203,19,30,O4N1
338.23382,3302875,22,338.2336821,4,0.000137906,19,32,O4N1
340.24947,9391228,66.9,340.2493322,3,0.000137841,19,34,O4N1
342.17116,1651993,9.7,342.1710818,9,7.82E-05,20,24,O4N1
344.18688,1284823,7,344.1867319,8,0.000148099,20,26,O4N1
346.20243,1173668,6.2,346.202382,7,4.80E-05,20,28,O4N1
348.21809,2101374,13,348.218032,6,5.80E-05,20,30,O4N1
350.23379,2351461,14.6,350.2336821,5,0.000107906,20,32,O4N1
352.15558,1354559,7.4,352.1554318,11,0.000148228,21,22,O4N1
352.24938,5072727,34.4,352.2493322,4,4.78E-05,20,34,O4N1
354.17142,1290172,7,354.1710818,10,0.000338163,21,24,O4N1
354.26508,13106515,92.5,354.2649822,3,9.78E-05,20,36,O4N1
358.20248,1798993,10.5,358.202382,8,9.80E-05,21,28,O4N1
362.23356,1550729,8.7,362.2336821,6,0.000122094,21,32,O4N1
364.24943,2357552,14.4,364.2493322,5,9.78E-05,21,34,O4N1
366.26497,6035420,40.4,366.2649822,4,1.22E-05,21,36,O4N1
368.28072,15900685,110.4,368.2806323,3,8.77E-05,21,38,O4N1
372.21826,2300515,13.8,372.218032,8,0.00022797,22,30,O4N1
374.23378,1823007,10.4,374.2336821,7,9.79E-05,22,32,O4N1
376.24933,2622174,16,376.2493322,6,2.16E-06,22,34,O4N1
378.26502,3262237,20.3,378.2649822,5,3.78E-05,22,36,O4N1
380.28074,6460765,42.5,380.2806323,4,0.000107712,22,38,O4N1
382.20208,1214594,6.1,382.202382,10,0.000301965,23,28,O4N1
382.29628,17878940,121.7,382.2962824,3,2.35E-06,22,40,O4N1
384.21802,2078145,12.1,384.218032,9,1.20E-05,23,30,O4N1
386.23359,2380541,14.2,386.2336821,8,9.21E-05,23,32,O4N1
388.24956,1637943,8.9,388.2493322,7,0.000227841,23,34,O4N1
390.26486,2124654,12.2,390.2649822,6,0.000122223,23,36,O4N1
392.28073,3373472,20.8,392.2806323,5,9.77E-05,23,38,O4N1
394.20229,1219507,6,394.202382,11,9.20E-05,24,28,O4N1
394.29644,8390861,55.2,394.2962824,4,0.000157648,23,40,O4N1
396.21794,11510490,76,396.218032,10,9.20E-05,24,30,O4N1
396.31206,21184244,141.8,396.3119324,3,0.000127584,23,42,O4N1
398.23337,1407739,7.3,398.2336821,9,0.000312094,24,32,O4N1
400.24945,2389524,13.9,400.2493322,8,0.000117841,24,34,O4N1
402.17085,1371918,7,402.1710818,14,0.000231837,25,24,O4N1
402.26453,1712678,9.3,402.2649822,7,0.000452223,24,36,O4N1
404.18684,1253913,6.1,404.1867319,13,0.000108099,25,26,O4N1
404.28054,2078897,11.7,404.2806323,6,9.23E-05,24,38,O4N1
406.29649,4090678,25.3,406.2962824,5,0.000207648,24,40,O4N1
408.21793,1488412,7.7,408.218032,11,0.00010203,25,30,O4N1
408.31203,8920883,57.8,408.3119324,4,9.76E-05,24,42,O4N1
410.23354,2504979,14.6,410.2336821,10,0.000142094,25,32,O4N1
410.32765,29566250,197.1,410.3275825,3,6.75E-05,24,44,O4N1
412.24929,2146309,12.1,412.2493322,9,4.22E-05,25,34,O4N1
414.26488,3230961,19.3,414.2649822,8,0.000102223,25,36,O4N1
416.28035,2117590,11.8,416.2806323,7,0.000282287,25,38,O4N1
418.29632,3291831,19.7,418.2962824,6,3.76E-05,25,40,O4N1
420.312,4567698,28.2,420.3119324,5,6.76E-05,25,42,O4N1
422.2333,1752914,9.4,422.2336821,11,0.000382094,26,32,O4N1
422.32761,15249512,99.6,422.3275825,4,2.75E-05,25,44,O4N1
424.24905,2759203,16,424.2493322,10,0.000282159,26,34,O4N1
424.34335,44040760,289.3,424.3432325,3,0.000117455,25,46,O4N1
426.26497,2595056,14.9,426.2649822,9,1.22E-05,26,36,O4N1
428.28069,3888568,23.4,428.2806323,8,5.77E-05,26,38,O4N1
430.29612,3067260,18,430.2962824,7,0.000162352,26,40,O4N1
432.31203,3511099,20.9,432.3119324,6,9.76E-05,26,42,O4N1
434.23364,1574883,8,434.2336821,12,4.21E-05,27,32,O4N1
434.32773,5669624,34.9,434.3275825,5,0.000147519,26,44,O4N1
436.24972,1600411,8.2,436.2493322,11,0.000387841,27,34,O4N1
436.34331,14900400,95.4,436.3432325,4,7.75E-05,26,46,O4N1
438.26506,2494544,14,438.2649822,10,7.78E-05,27,36,O4N1
438.35894,45366884,295.2,438.3588826,3,5.74E-05,26,48,O4N1
440.28064,2910210,16.8,440.2806323,9,7.71E-06,27,38,O4N1
442.29645,3594161,21.3,442.2962824,8,0.000167648,27,40,O4N1
444.31197,3278173,19.2,444.3119324,7,3.76E-05,27,42,O4N1
446.32771,4144391,24.6,446.3275825,6,0.000127519,27,44,O4N1
448.34328,6167214,37.7,448.3432325,5,4.75E-05,27,46,O4N1
450.26485,2100544,11.3,450.2649822,11,0.000132223,28,36,O4N1
450.35885,13768787,87.1,450.3588826,4,3.26E-05,27,48,O4N1
452.28066,2190819,11.9,452.2806323,10,2.77E-05,28,38,O4N1
452.37463,36760056,236.3,452.3745327,3,9.73E-05,27,50,O4N1
454.29616,2620804,14.7,454.2962824,9,0.000122352,28,40,O4N1
456.31188,4404516,26,456.3119324,8,5.24E-05,28,42,O4N1
458.3274,3432131,19.7,458.3275825,7,0.000182481,28,44,O4N1
460.3432,4335200,25.5,460.3432325,6,3.25E-05,28,46,O4N1
462.26482,1505258,7.4,462.2649822,12,0.000162223,29,36,O4N1
462.35889,5990909,36.2,462.3588826,5,7.39E-06,28,48,O4N1
464.28046,2119302,11.3,464.2806323,11,0.000172287,29,38,O4N1
464.37457,13767577,86.1,464.3745327,4,3.73E-05,28,50,O4N1
466.29624,2391073,13,466.2962824,10,4.24E-05,29,40,O4N1
466.39027,32154932,204,466.3901827,3,8.73E-05,28,52,O4N1
468.31192,2470333,13.4,468.3119324,9,1.24E-05,29,42,O4N1
470.32754,4652120,27.2,470.3275825,8,4.25E-05,29,44,O4N1
472.24932,1431520,6.8,472.2493322,14,1.22E-05,30,34,O4N1
472.34323,3594995,20.5,472.3432325,7,2.55E-06,29,46,O4N1
474.35894,3501710,19.9,474.3588826,6,5.74E-05,29,48,O4N1
476.28036,1419286,6.7,476.2806323,12,0.000272288,30,38,O4N1
476.37452,6463786,38.7,476.3745327,5,1.27E-05,29,50,O4N1
478.29605,1766065,8.9,478.2962824,11,0.000232352,30,40,O4N1
478.39017,14466757,89.4,478.3901827,4,1.27E-05,29,52,O4N1
480.31168,2518349,13.7,480.3119324,10,0.000252416,30,42,O4N1
480.40588,31207520,195.5,480.4058328,3,4.72E-05,29,54,O4N1
482.32742,3203561,17.8,482.3275825,9,0.000162481,30,44,O4N1
484.34306,4333445,24.8,484.3432325,8,0.000172545,30,46,O4N1
486.35877,3755297,21.2,486.3588826,7,0.000112609,30,48,O4N1
488.37443,4196542,24,488.3745327,6,0.000102674,30,50,O4N1
490.2963,1668551,8.2,490.2962824,12,1.76E-05,31,40,O4N1
490.39021,7373915,43.9,490.3901827,5,2.73E-05,30,52,O4N1
492.31205,1972708,10.1,492.3119324,11,0.000117584,31,42,O4N1
492.40587,15473144,94.5,492.4058328,4,3.72E-05,30,54,O4N1
494.32753,2154370,11.2,494.3275825,10,5.25E-05,31,44,O4N1
494.42151,33315734,206.1,494.4214829,3,2.71E-05,30,56,O4N1
496.34311,3290913,18.1,496.3432325,9,0.000122545,31,46,O4N1
498.35896,4543168,25.8,498.3588826,8,7.74E-05,31,48,O4N1
500.37452,4296287,24.3,500.3745327,7,1.27E-05,31,50,O4N1
502.29593,1383148,6.3,502.2962824,13,0.000352352,32,40,O4N1
502.39017,5268992,30.3,502.3901827,6,1.27E-05,31,52,O4N1
504.40574,6843297,40,504.4058328,5,9.28E-05,31,54,O4N1
506.32747,2548015,13.5,506.3275825,11,0.000112481,32,44,O4N1
506.42156,16293186,98.3,506.4214829,4,7.71E-05,31,56,O4N1
508.34329,3444946,19,508.3432325,10,5.75E-05,32,46,O4N1
508.43716,30090980,183.4,508.4371329,3,2.71E-05,31,58,O4N1
510.35894,3457653,18.8,510.3588826,9,5.74E-05,32,48,O4N1
512.37478,4763162,26.7,512.3745327,8,0.000247326,32,50,O4N1
514.2964,1532843,7.1,514.2962824,14,0.000117648,33,40,O4N1
514.39001,4411327,24.6,514.3901827,7,0.000172738,32,52,O4N1
516.40585,4325221,24.1,516.4058328,6,1.72E-05,32,54,O4N1
518.32791,1922041,9.5,518.3275825,12,0.000327519,33,44,O4N1
518.42145,7241485,41.8,518.4214829,5,3.29E-05,32,56,O4N1
520.34313,2409633,12.4,520.3432325,11,0.000102545,33,46,O4N1
520.43718,15509685,92.1,520.4371329,4,4.71E-05,32,58,O4N1
522.35869,4098123,22.7,522.3588826,10,0.00019261,33,48,O4N1
522.4528,29823582,179.2,522.452783,3,1.70E-05,32,60,O4N1
524.37443,3334902,17.8,524.3745327,9,0.000102674,33,50,O4N1
526.39006,5271458,29.5,526.3901827,8,0.000122738,33,52,O4N1
528.3116,1432379,6.4,528.3119324,14,0.000332416,34,42,O4N1
528.40569,5624655,31.6,528.4058328,7,0.000142803,33,54,O4N1
530.32768,1794026,8.6,530.3275825,13,9.75E-05,34,44,O4N1
530.42151,4480254,24.7,530.4214829,6,2.71E-05,33,56,O4N1
532.43712,6564526,37.2,532.4371329,5,1.29E-05,33,58,O4N1
534.35852,2672203,13.8,534.3588826,11,0.00036261,34,48,O4N1
534.45285,15180895,89,534.452783,4,6.70E-05,33,60,O4N1
536.37421,3377662,18.1,536.3745327,10,0.000322674,34,50,O4N1
536.46845,28204562,167.2,536.4684331,3,1.69E-05,33,62,O4N1
538.39011,3903923,21.2,538.3901827,9,7.27E-05,34,52,O4N1
540.31251,1620052,7.4,540.3119324,15,0.000577584,35,42,O4N1
540.4057,6322537,35.3,540.4058328,8,0.000132803,34,54,O4N1
542.32769,1963787,9.4,542.3275825,14,0.000107519,35,44,O4N1
542.42147,5758752,32,542.4214829,7,1.29E-05,34,56,O4N1
544.34311,1465795,6.5,544.3432325,13,0.000122545,35,46,O4N1
544.43714,5522647,30.6,544.4371329,6,7.07E-06,34,58,O4N1
546.35889,2572411,13.1,546.3588826,12,7.39E-06,35,48,O4N1
546.45265,7644816,43.2,546.452783,5,0.000132996,34,60,O4N1
548.37455,3185715,16.7,548.3745327,11,1.73E-05,35,50,O4N1
548.46843,18053192,105,548.4684331,4,3.06E-06,34,62,O4N1
550.39016,4515819,24.6,550.3901827,10,2.27E-05,35,52,O4N1
550.48408,30816768,180.8,550.4840831,3,3.12E-06,34,64,O4N1
552.40555,4554146,24.8,552.4058328,9,0.000282803,35,54,O4N1
554.32729,1435972,6.3,554.3275825,15,0.000292481,36,44,O4N1
554.42148,6474073,36.2,554.4214829,8,2.87E-06,35,56,O4N1
556.34338,1819897,8.6,556.3432325,14,0.000147455,36,46,O4N1
556.43701,7527181,42.5,556.4371329,7,0.000122932,35,58,O4N1
558.35887,2176684,10.6,558.3588826,13,1.26E-05,36,48,O4N1
558.4529,5316801,29,558.452783,6,0.000117004,35,60,O4N1
560.37462,2871902,14.6,560.3745327,12,8.73E-05,36,50,O4N1
560.46844,8523378,47.8,560.4684331,5,6.94E-06,35,62,O4N1
562.39043,2534413,12.6,562.3901827,11,0.000247262,36,52,O4N1
562.48414,16677921,95.6,562.4840831,4,5.69E-05,35,64,O4N1
564.40568,4276153,22.9,564.4058328,10,0.000152803,36,54,O4N1
564.49973,28247500,163.4,564.4997332,3,3.19E-06,35,66,O4N1
566.4216,4596579,24.7,566.4214829,9,0.000117133,36,56,O4N1
568.43705,8045833,45,568.4371329,8,8.29E-05,36,58,O4N1
570.45299,6707883,37.1,570.452783,7,0.000207004,36,60,O4N1
572.3748,1940534,9.2,572.3745327,13,0.000267326,37,50,O4N1
572.46849,4557385,24.5,572.4684331,6,5.69E-05,36,62,O4N1
574.39033,2434000,12,574.3901827,12,0.000147262,37,52,O4N1
574.48407,7933411,44.3,574.4840831,5,1.31E-05,36,64,O4N1
576.4059,2897253,14.6,576.4058328,11,6.72E-05,37,54,O4N1
576.49988,15587192,88,576.4997332,4,0.000146811,36,66,O4N1
578.42185,3000821,15.2,578.4214829,10,0.000367133,37,56,O4N1
578.51546,21827848,124.1,578.5153833,3,7.67E-05,36,68,O4N1
580.4371,5153408,27.6,580.4371329,9,3.29E-05,37,58,O4N1
582.35934,1601011,7.1,582.3588826,15,0.000457391,38,48,O4N1
582.45312,7275525,39.9,582.452783,8,0.000337004,37,60,O4N1
584.37448,1463666,6.3,584.3745327,14,5.27E-05,38,50,O4N1
584.46845,6148484,33.4,584.4684331,7,1.69E-05,37,62,O4N1
586.48392,4248317,22.4,586.4840831,6,0.000163125,37,64,O4N1
588.40618,1881693,8.7,588.4058328,12,0.000347197,38,54,O4N1
588.49987,7043183,38.5,588.4997332,5,0.000136811,37,66,O4N1
590.42169,3261384,16.7,590.4214829,11,0.000207133,38,56,O4N1
590.51536,14098905,79.4,590.5153833,4,2.33E-05,37,68,O4N1
592.43717,3748140,19.5,592.4371329,10,3.71E-05,38,58,O4N1
592.5311,18785084,106.5,592.5310333,3,6.67E-05,37,70,O4N1
594.45296,4481672,23.6,594.452783,9,0.000177004,38,60,O4N1
596.46854,6364635,34.5,596.4684331,8,0.00010694,38,62,O4N1
598.48423,5695270,30.6,598.4840831,7,0.000146875,38,64,O4N1
600.49993,4836456,25.7,600.4997332,6,0.000196811,38,66,O4N1
602.42191,2372883,11.5,602.4214829,12,0.000427133,39,56,O4N1
602.51543,8153505,44.8,602.5153833,5,4.67E-05,38,68,O4N1
604.43724,3184835,16.1,604.4371329,11,0.000107069,39,58,O4N1
604.53106,13994704,78.5,604.5310333,4,2.67E-05,38,70,O4N1
606.45283,3254761,16.5,606.452783,10,4.70E-05,39,60,O4N1
606.54676,19936246,112.8,606.5466834,3,7.66E-05,38,72,O4N1
608.46873,3848453,20,608.4684331,9,0.00029694,39,62,O4N1
610.48432,5328918,28.5,610.4840831,8,0.000236875,39,64,O4N1
612.49961,4904223,26.1,612.4997332,7,0.000123189,39,66,O4N1
614.4217,1961490,9.1,614.4214829,13,0.000217133,40,56,O4N1
614.51552,4037150,21.1,614.5153833,6,0.000136746,39,68,O4N1
616.4375,1550089,6.7,616.4371329,12,0.000367068,40,58,O4N1
616.53101,8287508,45.5,616.5310333,5,2.33E-05,39,70,O4N1
618.4531,2853879,14.2,618.452783,11,0.000317004,40,60,O4N1
618.54684,12839426,71.7,618.5466834,4,0.000156618,39,72,O4N1
620.46875,2863838,14.3,620.4684331,10,0.00031694,40,62,O4N1
620.56244,16239336,91.2,620.5623334,3,0.000106553,39,74,O4N1
622.48405,3925949,20.4,622.4840831,9,3.31E-05,40,64,O4N1
624.49994,6059157,32.6,624.4997332,8,0.000206811,40,66,O4N1
626.42196,1462621,6.2,626.4214829,14,0.000477133,41,56,O4N1
626.51544,4659559,24.6,626.5153833,7,5.67E-05,40,68,O4N1
628.53105,4225586,22.1,628.5310333,6,1.67E-05,40,70,O4N1
630.4523,2307823,11,630.452783,12,0.000482996,41,60,O4N1
630.54697,6004472,32.3,630.5466834,5,0.000286618,40,72,O4N1
632.46904,2381232,11.5,632.4684331,11,0.00060694,41,62,O4N1
632.56245,10502073,58.2,632.5623334,4,0.000116553,40,74,O4N1
634.48383,3212909,16.3,634.4840831,10,0.000253125,41,64,O4N1
634.5779,14108789,79,634.5779835,3,8.35E-05,40,76,O4N1
636.50013,3137829,15.8,636.4997332,9,0.000396811,41,66,O4N1
638.51577,4268505,22.3,638.5153833,8,0.000386746,41,68,O4N1
640.53131,4022922,20.9,640.5310333,7,0.000276682,41,70,O4N1
642.45302,1691951,7.5,642.452783,13,0.000237004,42,60,O4N1
642.54689,2990647,14.9,642.5466834,6,0.000206618,41,72,O4N1
644.56234,5303267,28.2,644.5623334,5,6.55E-06,41,74,O4N1
646.48356,2017668,9.3,646.4840831,11,0.000523125,42,64,O4N1
646.57813,9831564,54.2,646.5779835,4,0.000146489,41,76,O4N1
648.50028,2433836,11.7,648.4997332,10,0.000546811,42,66,O4N1
648.59397,11619635,64.5,648.5936336,3,0.000336424,41,78,O4N1
650.51499,3503570,17.9,650.5153833,9,0.000393254,42,68,O4N1
652.53062,4210808,21.9,652.5310333,8,0.000413318,42,70,O4N1
654.54652,3585053,18.3,654.5466834,7,0.000163382,42,72,O4N1
656.56283,3445187,17.5,656.5623334,6,0.000496553,42,74,O4N1
658.48394,1996130,9.2,658.4840831,12,0.000143125,43,64,O4N1
658.5781,5548138,29.6,658.5779835,5,0.000116489,42,76,O4N1
660.50023,2167049,10.2,660.4997332,11,0.000496811,43,66,O4N1
660.59365,9439505,52,660.5936336,4,1.64E-05,42,78,O4N1
662.51609,1867185,8.4,662.5153833,10,0.000706747,43,68,O4N1
662.60917,12513721,69.3,662.6092836,3,0.00011364,42,80,O4N1
664.53137,3386460,17.1,664.5310333,9,0.000336682,43,70,O4N1
666.5466,4798217,25.2,666.5466834,8,8.34E-05,43,72,O4N1
668.46878,2399409,11.5,668.4684331,14,0.00034694,44,62,O4N1
668.56246,3565497,18.1,668.5623334,7,0.000126553,43,74,O4N1
670.57822,3348076,16.9,670.5779835,6,0.000236489,43,76,O4N1
672.59352,4810019,25.3,672.5936336,5,0.000113576,43,78,O4N1
674.51593,2340821,11.1,674.5153833,11,0.000546746,44,68,O4N1
674.60948,7979486,43.4,674.6092836,4,0.00019636,43,80,O4N1
676.53071,2418324,11.6,676.5310333,10,0.000323318,44,70,O4N1
676.62476,10850973,59.8,676.6249337,3,0.000173704,43,82,O4N1
678.5468,2800216,13.8,678.5466834,9,0.000116618,44,72,O4N1
680.56227,4318241,22.4,680.5623334,8,6.34E-05,44,74,O4N1
682.57839,4039919,20.8,682.5779835,7,0.000406489,44,76,O4N1
684.59362,3067328,15.3,684.5936336,6,1.36E-05,44,78,O4N1
686.60914,4931221,25.9,686.6092836,5,0.00014364,44,80,O4N1
688.53128,1917283,8.7,688.5310333,11,0.000246682,45,70,O4N1
688.625,7783277,42,688.6249337,4,6.63E-05,44,82,O4N1
690.54677,3097149,15.4,690.5466834,10,8.66E-05,45,72,O4N1
690.64063,9542727,52,690.6405838,3,4.62E-05,44,84,O4N1
692.56202,3408153,17.1,692.5623334,9,0.000313447,45,74,O4N1
694.57764,2888184,14.2,694.5779835,8,0.000343511,45,76,O4N1
696.5938,3136728,15.6,696.5936336,7,0.000166424,45,78,O4N1
698.60914,2768312,13.5,698.6092836,6,0.00014364,45,80,O4N1
700.62426,4051609,20.8,700.6249337,5,0.000673704,45,82,O4N1
702.54697,1483376,6.2,702.5466834,11,0.000286618,46,72,O4N1
702.63982,7063930,37.9,702.6405838,4,0.000763769,45,84,O4N1
704.56164,2584656,12.4,704.5623334,10,0.000693447,46,74,O4N1
704.65607,8214107,44.5,704.6562338,3,0.000163833,45,86,O4N1
706.57767,2158896,10,706.5779835,9,0.000313511,46,76,O4N1
708.59367,2981391,14.7,708.5936336,8,3.64E-05,46,78,O4N1
710.60919,3413228,17.2,710.6092836,7,9.36E-05,46,80,O4N1
712.62415,2955719,14.6,712.6249337,6,0.000783704,46,82,O4N1
714.64008,4302495,22.2,714.6405838,5,0.000503769,46,84,O4N1
716.56169,2334059,11,716.5623334,11,0.000643447,47,74,O4N1
716.65575,5994357,31.9,716.6562338,4,0.000483833,46,86,O4N1
718.57823,2559293,12.3,718.5779835,10,0.000246489,47,76,O4N1
718.67137,7530567,40.6,718.6718839,3,0.000513898,46,88,O4N1
720.59393,2522891,12.1,720.5936336,9,0.000296424,47,78,O4N1
722.60842,2736085,13.3,722.6092836,8,0.00086364,47,80,O4N1
724.62487,2833307,13.9,724.6249337,7,6.37E-05,47,82,O4N1
726.63995,2174043,10.1,726.6405838,6,0.000633769,47,84,O4N1
728.56259,1588749,6.8,728.5623334,12,0.000256553,48,74,O4N1
728.65674,3641366,18.5,728.6562338,5,0.000506167,47,86,O4N1
730.57739,2001090,9.1,730.5779835,11,0.000593511,48,76,O4N1
730.67165,6240458,33.3,730.6718839,4,0.000233898,47,88,O4N1
732.59296,1883760,8.5,732.5936336,10,0.000673576,48,78,O4N1
732.68746,6189945,33,732.687534,3,7.40E-05,47,90,O4N1
734.60916,2766360,13.5,734.6092836,9,0.00012364,48,80,O4N1
736.62493,3270841,16.4,736.6249337,8,3.70E-06,48,82,O4N1
738.64037,2953553,14.5,738.6405838,7,0.000213769,48,84,O4N1
740.65611,2728930,13.3,740.6562338,6,0.000123833,48,86,O4N1
742.67172,4716650,24.6,742.6718839,5,0.000163898,48,88,O4N1
744.59374,2061539,9.5,744.5936336,11,0.000106424,49,78,O4N1
744.6876,5414633,28.9,744.687534,4,6.60E-05,48,90,O4N1
746.60867,2070361,9.6,746.6092836,10,0.00061364,49,80,O4N1
746.70351,6905182,37.5,746.703184,3,0.000325974,48,92,O4N1
748.62417,2481605,12,748.6249337,9,0.000763704,49,82,O4N1
750.64061,3529256,18,750.6405838,8,2.62E-05,49,84,O4N1
752.56214,1778812,7.9,752.5623334,14,0.000193447,50,74,O4N1
752.65631,3290752,16.7,752.6562338,7,7.62E-05,49,86,O4N1
754.67089,2762448,13.6,754.6718839,6,0.000993898,49,88,O4N1
756.59417,1853715,8.4,756.5936336,12,0.000536424,50,78,O4N1
756.68786,3281942,16.6,756.687534,5,0.000326038,49,90,O4N1
758.6085,1780817,8,758.6092836,11,0.00078364,50,80,O4N1
758.7033,4988756,26.4,758.703184,4,0.000115974,49,92,O4N1
760.62529,2527110,12.3,760.6249337,10,0.000356296,50,82,O4N1
760.71872,6421384,34.7,760.7188341,3,0.000114091,49,94,O4N1
762.64006,3344306,17,762.6405838,9,0.000523769,50,84,O4N1
764.65606,4433366,23.2,764.6562338,8,0.000173833,50,86,O4N1
766.67146,3491313,17.8,766.6718839,7,0.000423898,50,88,O4N1
768.68655,3852804,19.9,768.687534,6,0.000983962,50,90,O4N1
770.70243,4987920,26.4,770.703184,5,0.000754026,50,92,O4N1
772.62435,1575955,6.8,772.6249337,11,0.000583704,51,82,O4N1
772.71825,6736403,36.5,772.7188341,4,0.000584091,50,94,O4N1
774.63985,2221583,10.5,774.6405838,10,0.000733769,51,84,O4N1
774.73391,7405583,40.4,774.7344842,3,0.000574155,50,96,O4N1
778.67169,3440625,17.8,778.6718839,8,0.000193898,51,88,O4N1
780.68764,3388888,17.5,780.687534,7,0.000106038,51,90,O4N1
784.7184,3921552,20.6,784.7188341,5,0.000434091,51,94,O4N1
786.6411,1764708,8,786.6405838,11,0.000516231,52,84,O4N1
786.73415,5846882,31.8,786.7344842,4,0.000334155,51,96,O4N1
788.65569,2064688,9.7,788.6562338,10,0.000543833,52,86,O4N1
788.74999,5084461,27.4,788.7501342,3,0.00014422,51,98,O4N1
790.67137,1926389,8.9,790.6718839,9,0.000513898,52,88,O4N1
792.68714,2407093,11.7,792.687534,8,0.000393962,52,90,O4N1
796.62418,1690663,7.5,796.6249337,13,0.000753704,53,82,O4N1
796.71894,1756963,7.9,796.7188341,6,0.000105909,52,94,O4N1
225.07123,1207220,7.6,225.0709739,14,0.00025613,18,9,
291.1183,1351099,8,291.1179241,16,0.000375937,23,15,
323.18091,1136261,6.1,323.1805243,14,0.000385679,25,23,
325.19654,2606078,17.2,325.1961744,13,0.000365615,25,25,
329.13399,3581783,24.3,329.1335741,18,0.000415873,26,17,
331.1497,12069288,87.6,331.1492242,17,0.000475808,26,19,
339.21215,1540900,9,339.2118244,13,0.000325551,26,27,
345.16524,2213813,13.8,345.1648743,17,0.000365744,27,21,
347.18101,3357833,22.2,347.1805243,16,0.00048568,27,23,
349.19661,6039657,41.4,349.1961744,15,0.000435615,27,25,
351.21219,21896788,156.2,351.2118244,14,0.000365551,27,27,
353.22789,17172556,122,353.2274745,13,0.000415486,27,29,
355.14983,1156918,6,355.1492242,19,0.000605808,28,19,
361.1966,1755248,10.2,361.1961744,16,0.000425615,28,25,
367.24337,2076908,12.4,367.2431246,13,0.000245422,28,31,
395.27477,1982425,11.2,395.2744247,13,0.000345293,30,35,
407.27425,1337390,6.7,407.2744247,14,0.000174707,31,35,
417.44596,1266669,6.1,417.4465754,2,0.000615415,30,57,
491.36928,1614627,7.8,491.3683251,14,0.000954907,37,47,
501.35362,1365161,6.2,501.352675,16,0.000944971,38,45,
503.36888,1982154,10,503.3683251,15,0.000554907,38,47,
519.40038,2942426,15.7,519.3996252,14,0.000754778,39,51,
525.35346,1451077,6.5,525.352675,18,0.000784971,40,45,
529.38442,1481888,6.7,529.3839752,16,0.000444842,40,49,
533.41572,2419584,12.3,533.4152753,14,0.000444713,40,53,
541.38484,1752126,8.2,541.3839752,17,0.000864842,41,49,
545.41574,2010285,9.7,545.4152753,15,0.000464713,41,53,
547.43171,2301029,11.4,547.4309254,14,0.000784649,41,55,
649.47693,2031229,9.4,649.4778755,19,0.000945544,49,61,
